outcome,factor,stage,network,location,window,lag,specification_id,specification,sensitivity,coefficient,coefficient_unit,magnitude_recorded_by_job3,sign,raw_p_value,bh_adjusted_p_value,observations,municipality_count,weighting,INSE_control,fixed_effects,main_or_sensitivity,sign_agreement_with_main,magnitude_range_across_sensitivities,leave_one_out_min,leave_one_out_max,pandemic_exclusion_result,Nova_Santa_Rita_relevance,possible_planning_delta,lens_and_period_compatibility,factual_limit,work_source,age_group,stock_or_flow,population_control,sector_or_occupation_context,large_municipalities_excluded,Vale_only_sensitivity,municipal_concentration,overlap_with_education_problem,same_person_inference_allowed
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2021-2025,2,H3-medio-dropout_rate_percent-S1-LAG2,S1_RAIS_15_17,LAG_2,-0.1875048422970277,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.1875048422970277,negative,0.5969603068805839,0.6682391494931909,2268,490,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2021-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4303905,S1_RAIS_15_17,LEAVE_OUT_VALE_4303905,-0.2943150703534439,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2943150703534439,negative,0.2689886333165289,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4306403,S1_RAIS_15_17,LEAVE_OUT_VALE_4306403,-0.2962315197354137,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2962315197354137,negative,0.265993015024601,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4307609,S1_RAIS_15_17,LEAVE_OUT_VALE_4307609,-0.2856255485050186,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2856255485050186,negative,0.2834179713868708,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4307708,S1_RAIS_15_17,LEAVE_OUT_VALE_4307708,-0.2860717669507376,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2860717669507376,negative,0.2829547410349929,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4310801,S1_RAIS_15_17,LEAVE_OUT_VALE_4310801,-0.28538861754681,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.28538861754681,negative,0.2838223521757027,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4313375,S1_RAIS_15_17,LEAVE_OUT_VALE_4313375,-0.2763690007730078,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2763690007730078,negative,0.2989379428751287,0.4670905357423886,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4313409,S1_RAIS_15_17,LEAVE_OUT_VALE_4313409,-0.2887296041520503,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2887296041520503,negative,0.2781846939634174,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4314803,S1_RAIS_15_17,LEAVE_OUT_VALE_4314803,-0.2903789803696713,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2903789803696713,negative,0.2755509037899483,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4318705,S1_RAIS_15_17,LEAVE_OUT_VALE_4318705,-0.289850573587787,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.289850573587787,negative,0.2763332601993466,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-LOO-4320008,S1_RAIS_15_17,LEAVE_OUT_VALE_4320008,-0.2915250000460315,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2915250000460315,negative,0.273637172123303,0.4586373701592658,3196,492,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-NO_FE,S1_RAIS_15_17,NO_FE_DIAGNOSTIC,0.2663333739561401,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2663333739561401,positive,8.284917218641299e-05,0.0012427375827961,3203,493,unweighted,false,false,sensitivity,false,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-POPULATION_WEIGHTED,S1_RAIS_15_17,POPULATION_WEIGHTED,-0.5267372557535751,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.5267372557535751,negative,0.1330745301964856,0.3457225254722347,3203,493,population_15_17,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1-VALE_ONLY,S1_RAIS_15_17,VALE_ONLY,-0.9731644365706436,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.9731644365706436,negative,0.7924173636317342,0.8254347537830564,70,10,unweighted,false,true,sensitivity,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,true,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2023,0,H3-medio-dropout_rate_percent-S1-WITH_INSE,S1_RAIS_15_17,WITH_INSE,0.0918461113859669,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.0918461113859669,positive,0.8489020500074628,0.8603736993318879,1358,484,unweighted,true,true,sensitivity,false,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2023,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
dropout_rate_percent,log1p_rais_15_17,medio,total (high school),education=school_location total; work=workplace_municipality,2019-2025,0,H3-medio-dropout_rate_percent-S1_RAIS_15_17,S1_RAIS_15_17,MAIN_2019_2025,-0.2887893627871958,outcome percentage points per 1 unit of log1p(RAIS active bonds),0.2887893627871958,negative,0.2780506393537872,0.4586373701592658,3203,493,unweighted,false,true,main,true,"[0.091846111385966905,0.97316443657064355]",-0.2962315197354137,-0.2763690007730078,-0.4129049664123041,Nova Santa Rita RAIS 15_17: 104 -> 172 (65.38%); medium distortion 43.3% -> 24.8% (-18.5 pp); coexistence only.,"Joint work-education monitoring by municipality and age group; no individual, causal, sector-specific RAIS-stock or network-specific decision follows.",ecological municipality-year match; workplace RAIS stock versus school-location education outcome; executed years=2019-2025,"Formal work only; no same-person, first-employment, informality, unemployment or causal inference. CAGED flow is descriptive and is not this coefficient.",RAIS,15_17,stock,false,"CAGED 2025 flow context only, not a RAIS-stock model: occupations: 411005 Auxiliar de escritório (2277 adjusted events); 411010 Assistente administrativo (1190 adjusted events); 784105 Embalador, a mão (862 adjusted events); sectors: 4711302 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados (1067 adjusted events); 4711301 Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados (612 adjusted events); 1531901 Fabricação de calçados de couro (438 adjusted events).",false,false,Job 3 dominant absolute RAIS 15-17 change: Novo Hamburgo +534; no joint work-education concentration threshold was preregistered.,"All ten Vale municipalities had RAIS 15-17 growth while medium dropout and distortion fell; 2025 levels differ, but no overlap threshold was preregistered.",false
